product_id,brand,category,gender,collection,silhouette,color,list_price
1894,The Row,Bottoms,W,Fall/Winter,Slim,Black,339.21
1895,Marni,Bottoms,W,Spring/Summer,A-Line,Black,353.15
1896,Kiko Kostadinov,Accessories,W,Fall/Winter,Tailored,Green,255.48
1897,Ralph Lauren,Tops,W,Fall/Winter,Minimal,Brown,481.59
1898,VETEMENTS,Accessories,W,Resort,Maxi,Black,535.83
1899,Kenzo,Shoes,W,Fall/Winter,Sport,Gray,185.95
1900,Khaite,Outerwear,M,Resort,Slim,Denim Blue,506.74
1901,Totême,Tops,M,Capsule,Oversized,Red,499.49
1902,Miu Miu,Shoes,W,Capsule,Maxi,Navy,620.33
1903,Prada,Outerwear,W,Fall/Winter,Micro,Black,506.31
1904,Off-White,Tops,M,Capsule,Utility,Green,35.0
1905,The Row,Accessories,W,Spring/Summer,Wide-Leg,Denim Blue,315.16
1906,Kiko Kostadinov,Shoes,U,Spring/Summer,Cropped,Black,149.81
1907,The Row,Bags,U,Fall/Winter,Slim,Metallic,433.88
1908,Off-White,Dresses,W,Resort,Boxy,Metallic,465.4
1909,Celine,Bags,W,Fall/Winter,Utility,Gray,119.66
1910,Ganni,Bottoms,M,Spring/Summer,Minimal,Black,225.31
1911,UGG,Bottoms,M,Spring/Summer,Minimal,Navy,257.3
1912,Loewe,Shoes,W,Spring/Summer,Platform,Navy,444.21
1913,AMI,Bottoms,U,Fall/Winter,Sport,Gray,684.76
1914,Burberry,Tops,W,Pre-Fall,Slim,Red,35.0
1915,Givenchy,Tops,W,Capsule,A-Line,Red,386.26
1916,Kenzo,Bottoms,U,Capsule,Sport,Red,181.84
1917,The Row,Bottoms,M,Fall/Winter,Micro,Gray,397.25
1918,Versace,Shoes,M,Collab,Cropped,Navy,421.78
1919,Rick Owens,Bags,W,Pre-Fall,Maxi,Gray,679.37
1920,Jacquemus,Bags,M,Spring/Summer,Maxi,Green,209.66
1921,Moncler,Bags,M,Spring/Summer,Tailored,Black,521.76
1922,Celine,Bottoms,M,Pre-Fall,Wide-Leg,Gray,505.85
1923,Bottega Veneta,Bottoms,W,Fall/Winter,Maxi,Gray,580.79
1924,Dries Van Noten,Bags,M,Spring/Summer,Slip,Denim Blue,183.32
1925,A.P.C.,Tops,M,Pre-Fall,Wide-Leg,Green,193.3
1926,Jacquemus,Shoes,M,Pre-Fall,Wide-Leg,Black,317.03
1927,Versace,Dresses,M,Pre-Fall,Slim,Beige,318.24
1928,Rick Owens,Shoes,M,Pre-Fall,Platform,White,386.04
1929,Khaite,Shoes,W,Spring/Summer,Tailored,Green,406.97
1930,Off-White,Shoes,W,Resort,Sport,Red,769.53
1931,Tory Burch,Tops,W,Spring/Summer,Tailored,Beige,280.32
1932,Versace,Outerwear,W,Spring/Summer,Boxy,White,286.84
1933,Khaite,Accessories,M,Spring/Summer,Slim,Green,232.88
1934,Moncler,Accessories,M,Fall/Winter,Slip,Beige,35.0
1935,Totême,Dresses,M,Collab,Minimal,Navy,348.55
1936,Givenchy,Shoes,U,Fall/Winter,Straight,Beige,740.15
1937,UGG,Outerwear,U,Pre-Fall,Wide-Leg,Navy,127.59
1938,Comme des Garçons,Bottoms,U,Capsule,Slip,Black,332.21
1939,Fear of God,Dresses,M,Capsule,Straight,Metallic,495.79
1940,Dries Van Noten,Shoes,U,Pre-Fall,Slip,Gray,268.82
1941,JW Anderson,Tops,W,Capsule,Slim,Red,114.65
1942,Bottega Veneta,Outerwear,M,Spring/Summer,Oversized,Black,522.93
1943,Fendi,Accessories,W,Fall/Winter,Minimal,Beige,644.76
1944,Ralph Lauren,Bags,W,Fall/Winter,Minimal,Brown,642.96
1945,Rick Owens,Tops,U,Spring/Summer,Oversized,Brown,773.06
1946,Kenzo,Bags,M,Capsule,A-Line,Black,326.08
1947,Kenzo,Bags,M,Spring/Summer,Tailored,Gray,924.19
1948,Givenchy,Tops,W,Pre-Fall,Sport,Green,275.18
1949,Khaite,Bags,M,Pre-Fall,Tailored,Green,490.11
1950,Burberry,Bottoms,W,Fall/Winter,Slip,Black,444.48
1951,Dries Van Noten,Tops,W,Fall/Winter,Wide-Leg,Gray,143.57
1952,Fear of God,Tops,W,Spring/Summer,Cropped,Brown,606.99
1953,Khaite,Dresses,M,Fall/Winter,Utility,Green,116.35
1954,Comme des Garçons,Shoes,W,Spring/Summer,A-Line,Navy,35.0
1955,Miu Miu,Dresses,M,Spring/Summer,Tailored,Metallic,573.11
1956,Tibi,Outerwear,W,Spring/Summer,A-Line,Gray,631.21
1957,Alexander McQueen,Bags,M,Collab,Oversized,White,927.17
1958,Comme des Garçons,Tops,U,Fall/Winter,Oversized,White,277.82
1959,Zimmermann,Tops,M,Pre-Fall,Slim,Green,528.02
1960,Ganni,Shoes,M,Spring/Summer,Utility,White,539.84
1961,Palm Angels,Tops,M,Capsule,Minimal,Beige,155.51
1962,A.P.C.,Accessories,W,Resort,Utility,Black,565.84
1963,Miu Miu,Shoes,M,Capsule,Sport,Denim Blue,172.91
1964,Alexander McQueen,Bags,M,Resort,Boxy,Gray,448.47
1965,Maison Margiela,Bottoms,U,Resort,Slim,Denim Blue,340.29
1966,JW Anderson,Bottoms,W,Spring/Summer,Micro,Black,709.08
1967,Alexander McQueen,Tops,M,Spring/Summer,Slip,Beige,644.53
1968,Jacquemus,Tops,W,Resort,Maxi,Navy,552.84
1969,Issey Miyake,Bottoms,W,Collab,Wide-Leg,Gray,158.13
1970,Tibi,Bags,U,Resort,Slip,Brown,443.12
1971,Marni,Dresses,M,Capsule,Tailored,Green,433.65
1972,Versace,Bags,U,Pre-Fall,A-Line,Metallic,883.94
1973,Givenchy,Outerwear,M,Collab,Utility,Gray,523.56
1974,Moncler,Tops,W,Capsule,Boxy,Black,479.04
1975,Diesel,Outerwear,M,Fall/Winter,Slip,White,1069.25
1976,Stone Island,Accessories,W,Spring/Summer,Boxy,Beige,584.59
1977,Kiko Kostadinov,Outerwear,M,Fall/Winter,Wide-Leg,Navy,90.06
1978,Jacquemus,Dresses,M,Pre-Fall,Straight,Green,829.66
1979,Fendi,Shoes,M,Spring/Summer,Utility,Black,35.0
1980,Issey Miyake,Tops,M,Resort,A-Line,Metallic,604.51
1981,Celine,Accessories,W,Spring/Summer,Cropped,Black,422.35
1982,VETEMENTS,Accessories,U,Spring/Summer,Tailored,Denim Blue,316.52
1983,Jacquemus,Tops,M,Collab,Minimal,Pink,439.65
1984,Saint Laurent,Outerwear,W,Resort,Cropped,Pink,476.98
1985,Miu Miu,Shoes,M,Pre-Fall,Tailored,Beige,443.69
1986,Dries Van Noten,Dresses,M,Pre-Fall,Slim,Beige,35.0
1987,Jacquemus,Shoes,U,Collab,Micro,Pink,97.58
1988,Kenzo,Shoes,M,Spring/Summer,Slim,Brown,119.64
1989,Celine,Accessories,W,Capsule,Sport,Brown,433.14
1990,UGG,Bags,W,Fall/Winter,Micro,Navy,518.76
1991,Prada,Tops,W,Fall/Winter,Straight,Beige,549.59
1992,Ralph Lauren,Shoes,W,Pre-Fall,Cropped,Metallic,833.33
1993,Palm Angels,Bottoms,M,Resort,Tailored,Denim Blue,665.53
1994,Tibi,Accessories,W,Capsule,Boxy,Gray,169.49
1995,Tibi,Bottoms,W,Spring/Summer,Slip,Brown,73.98
1996,Bottega Veneta,Outerwear,M,Capsule,Cropped,Denim Blue,387.77
1997,Bottega Veneta,Accessories,W,Pre-Fall,Micro,Gray,293.28
1998,Kenzo,Tops,W,Capsule,Slim,Gray,220.93
1999,Celine,Bags,W,Spring/Summer,Boxy,Red,852.8
2000,Loewe,Shoes,M,Resort,Platform,Pink,557.16
2001,Palm Angels,Shoes,M,Pre-Fall,Micro,Navy,213.2
2002,Totême,Shoes,U,Spring/Summer,Platform,Beige,424.82
2003,Issey Miyake,Accessories,W,Resort,Slip,Brown,288.05
2004,Totême,Bags,M,Spring/Summer,Maxi,Navy,173.24
2005,Jacquemus,Shoes,W,Capsule,Micro,Beige,189.67
2006,VETEMENTS,Tops,M,Resort,Slim,Navy,881.89
2007,Moncler,Bottoms,M,Fall/Winter,A-Line,Denim Blue,455.03
2008,Fendi,Tops,W,Spring/Summer,Minimal,Black,365.14
2009,VETEMENTS,Tops,W,Spring/Summer,Cropped,Black,515.62
2010,Loewe,Bottoms,U,Fall/Winter,Slim,Brown,262.36
2011,Jacquemus,Bottoms,M,Fall/Winter,Wide-Leg,Pink,711.34
2012,Fendi,Tops,U,Capsule,Oversized,Navy,693.22
2013,Diesel,Tops,W,Pre-Fall,Wide-Leg,Black,765.89
2014,Comme des Garçons,Tops,M,Capsule,Platform,Denim Blue,35.0
2015,Miu Miu,Tops,M,Spring/Summer,Tailored,Metallic,700.25
2016,Prada,Dresses,W,Spring/Summer,Maxi,Black,94.23
2017,A.P.C.,Outerwear,M,Spring/Summer,A-Line,Red,299.46
2018,Prada,Tops,U,Fall/Winter,Maxi,White,481.53
2019,Saint Laurent,Tops,W,Pre-Fall,Maxi,White,352.73
2020,Tibi,Shoes,W,Fall/Winter,Oversized,Red,366.33
2021,Off-White,Tops,M,Spring/Summer,Utility,Green,339.61
2022,JW Anderson,Outerwear,M,Resort,Oversized,Red,286.75
2023,Khaite,Bags,W,Spring/Summer,Utility,Black,504.39
2024,Gucci,Bottoms,M,Resort,Slim,Beige,779.36
2025,JW Anderson,Bags,U,Pre-Fall,Maxi,White,470.0
2026,Off-White,Tops,W,Resort,Sport,White,92.92
2027,Issey Miyake,Bottoms,U,Capsule,Slim,Gray,687.87
2028,Issey Miyake,Dresses,M,Resort,Slim,Gray,761.96
2029,Khaite,Outerwear,M,Fall/Winter,Utility,Pink,252.14
2030,Prada,Accessories,W,Fall/Winter,Boxy,Beige,543.59
2031,Kenzo,Outerwear,M,Collab,Platform,White,410.19
2032,Loewe,Accessories,W,Pre-Fall,Utility,Denim Blue,773.86
2033,Totême,Shoes,W,Resort,Micro,Black,385.29
2034,Alexander McQueen,Bags,M,Spring/Summer,Slim,Black,40.02
2035,Rick Owens,Tops,W,Collab,Slip,Black,359.14
2036,Celine,Accessories,W,Spring/Summer,Oversized,White,182.18
2037,Saint Laurent,Dresses,W,Pre-Fall,Utility,Metallic,480.65
2038,Celine,Bottoms,W,Pre-Fall,Micro,Pink,244.97
2039,Marni,Tops,M,Pre-Fall,A-Line,Beige,420.9
2040,Loewe,Tops,U,Resort,Minimal,Black,99.96
2041,Kenzo,Bags,U,Spring/Summer,Wide-Leg,White,636.89
2042,Dries Van Noten,Accessories,M,Spring/Summer,Straight,Red,301.07
2043,Stone Island,Bottoms,W,Spring/Summer,Slim,Pink,260.91
2044,Comme des Garçons,Shoes,W,Fall/Winter,Cropped,Black,216.09
2045,Tory Burch,Shoes,U,Spring/Summer,Utility,Beige,576.49
2046,The Row,Bottoms,W,Pre-Fall,Utility,Gray,674.2
2047,Diesel,Bottoms,M,Pre-Fall,Wide-Leg,Green,783.29
2048,Chloé,Dresses,M,Pre-Fall,Wide-Leg,Beige,479.93
2049,Ganni,Bottoms,M,Pre-Fall,Straight,Black,137.87
2050,Ralph Lauren,Shoes,M,Capsule,Slip,Gray,518.76
2051,Diesel,Bottoms,M,Fall/Winter,Straight,Gray,160.21
2052,Rick Owens,Dresses,M,Capsule,Utility,Gray,374.74
2053,Celine,Tops,M,Spring/Summer,Utility,Black,35.0
2054,Ganni,Accessories,M,Pre-Fall,A-Line,Denim Blue,611.77
2055,The Row,Outerwear,U,Pre-Fall,Wide-Leg,Pink,592.93
2056,AMI,Shoes,W,Pre-Fall,Minimal,Black,215.9
2057,VETEMENTS,Shoes,M,Collab,Platform,Beige,458.17
2058,Ralph Lauren,Bottoms,U,Fall/Winter,Sport,Black,598.49
2059,Burberry,Accessories,W,Fall/Winter,Minimal,Pink,453.46
2060,Moncler,Outerwear,W,Spring/Summer,Slip,Black,210.96
2061,Zimmermann,Tops,U,Resort,Minimal,Brown,392.54
2062,Givenchy,Tops,M,Spring/Summer,Slim,Black,778.28
2063,AMI,Shoes,M,Fall/Winter,Cropped,Metallic,419.47
2064,Totême,Dresses,U,Resort,Oversized,Metallic,372.93
2065,VETEMENTS,Shoes,U,Capsule,Platform,Green,247.25
2066,Dries Van Noten,Bags,W,Fall/Winter,Wide-Leg,Brown,211.22
2067,Tibi,Outerwear,M,Fall/Winter,Wide-Leg,Beige,687.2
2068,Saint Laurent,Dresses,W,Pre-Fall,Cropped,White,443.98
2069,Fear of God,Bottoms,W,Pre-Fall,Oversized,Navy,313.62
2070,Prada,Shoes,U,Collab,Oversized,Black,544.07
2071,Off-White,Dresses,U,Spring/Summer,Cropped,Beige,145.0
2072,UGG,Bottoms,M,Pre-Fall,A-Line,Green,302.1
2073,Issey Miyake,Outerwear,W,Fall/Winter,Sport,Denim Blue,466.61
2074,Acne Studios,Tops,W,Resort,Slip,Pink,763.74
2075,Ganni,Bottoms,U,Resort,Tailored,Black,237.5
2076,Comme des Garçons,Tops,M,Capsule,Minimal,Denim Blue,404.4
2077,The Row,Bottoms,W,Pre-Fall,Oversized,Pink,506.53
2078,Kenzo,Shoes,W,Fall/Winter,Boxy,Denim Blue,197.73
2079,Miu Miu,Tops,W,Resort,Utility,Brown,581.02
2080,Off-White,Bags,W,Pre-Fall,Boxy,Red,209.67
2081,Marni,Bottoms,M,Fall/Winter,Platform,Gray,386.16
2082,Gucci,Bottoms,M,Fall/Winter,Wide-Leg,Brown,261.62
2083,AMI,Bottoms,M,Pre-Fall,Slim,Pink,934.46
2084,Maison Margiela,Accessories,M,Pre-Fall,Wide-Leg,Pink,35.0
2085,JW Anderson,Shoes,M,Pre-Fall,Minimal,Pink,554.42
2086,Balenciaga,Accessories,M,Pre-Fall,Slim,Navy,413.55
2087,Versace,Outerwear,M,Resort,Maxi,Denim Blue,736.83
2088,Burberry,Accessories,M,Fall/Winter,Micro,Pink,753.05
2089,Versace,Tops,W,Spring/Summer,Slip,Gray,35.0
2090,Alexander McQueen,Accessories,U,Spring/Summer,Minimal,Denim Blue,285.74
2091,Saint Laurent,Outerwear,M,Capsule,Sport,Gray,490.54
2092,AMI,Bags,M,Spring/Summer,Sport,Denim Blue,377.07
2093,Miu Miu,Shoes,W,Capsule,Tailored,Pink,230.73
2094,Saint Laurent,Shoes,W,Fall/Winter,Wide-Leg,Denim Blue,684.14
2095,Tibi,Bottoms,W,Fall/Winter,Boxy,Gray,531.41
2096,Tibi,Bottoms,W,Spring/Summer,Boxy,Red,414.07
2097,Fendi,Outerwear,U,Resort,Utility,Denim Blue,470.61
2098,Tibi,Outerwear,W,Pre-Fall,Minimal,Black,481.91
2099,Celine,Shoes,W,Pre-Fall,Minimal,Black,255.69
2100,Miu Miu,Bottoms,U,Fall/Winter,Cropped,Metallic,810.7
2101,Burberry,Outerwear,W,Spring/Summer,Oversized,Gray,586.05
2102,Prada,Tops,M,Spring/Summer,Maxi,Pink,692.47
2103,Bottega Veneta,Tops,M,Spring/Summer,Maxi,Green,453.17
2104,Versace,Tops,U,Pre-Fall,Boxy,Denim Blue,597.96
2105,Balenciaga,Bottoms,M,Spring/Summer,Micro,Red,264.84
2106,Off-White,Tops,M,Pre-Fall,Utility,Green,286.88
2107,AMI,Dresses,U,Capsule,Utility,Pink,454.83
2108,Celine,Shoes,M,Capsule,Straight,Gray,215.94
2109,Ralph Lauren,Outerwear,W,Spring/Summer,A-Line,Denim Blue,685.14
2110,Totême,Shoes,W,Pre-Fall,Boxy,Black,719.31
2111,Burberry,Bags,M,Fall/Winter,Micro,Brown,189.39
2112,Moncler,Accessories,M,Fall/Winter,Oversized,Beige,425.16
2113,Tibi,Shoes,U,Pre-Fall,Maxi,Gray,401.0
2114,Givenchy,Shoes,W,Fall/Winter,Utility,Gray,546.61
2115,Khaite,Accessories,W,Spring/Summer,Utility,Brown,501.16
2116,Off-White,Tops,M,Resort,Utility,Green,178.17
2117,Ganni,Bags,W,Collab,Slim,Denim Blue,332.92
2118,Miu Miu,Shoes,W,Spring/Summer,Oversized,Gray,831.61
2119,Maison Margiela,Shoes,W,Spring/Summer,Tailored,Red,570.19
2120,Zimmermann,Bottoms,M,Fall/Winter,Minimal,White,418.12
2121,Versace,Outerwear,M,Spring/Summer,Oversized,Pink,153.04
2122,Khaite,Outerwear,U,Spring/Summer,Platform,Green,966.96
2123,Kiko Kostadinov,Shoes,M,Spring/Summer,Boxy,Brown,352.8
2124,Issey Miyake,Tops,W,Collab,Tailored,Denim Blue,532.55
2125,Tibi,Accessories,W,Spring/Summer,A-Line,Gray,607.53
2126,UGG,Outerwear,M,Collab,Oversized,Black,430.52
2127,Fendi,Bags,W,Pre-Fall,Oversized,Gray,525.3
2128,Ganni,Bottoms,U,Fall/Winter,Micro,Metallic,35.0
2129,Tory Burch,Tops,W,Spring/Summer,Oversized,Metallic,469.92
2130,Celine,Tops,W,Spring/Summer,Straight,Black,40.07
2131,Tibi,Bottoms,W,Capsule,Oversized,Brown,598.54
2132,The Row,Bottoms,M,Spring/Summer,Maxi,Denim Blue,70.77
2133,Ralph Lauren,Tops,M,Pre-Fall,A-Line,Navy,436.85
2134,Tory Burch,Tops,W,Capsule,Slim,Brown,827.16
2135,Versace,Accessories,U,Collab,Slip,Red,224.04
2136,Bottega Veneta,Bottoms,U,Spring/Summer,Wide-Leg,Black,609.03
2137,Kiko Kostadinov,Shoes,M,Spring/Summer,Straight,Gray,318.44
2138,Palm Angels,Shoes,W,Resort,Slim,Black,344.25
2139,Miu Miu,Tops,W,Fall/Winter,Slip,Gray,294.58
2140,Ganni,Accessories,M,Spring/Summer,Straight,Gray,320.96
2141,UGG,Tops,M,Collab,Sport,Black,659.21
2142,Fendi,Tops,U,Fall/Winter,A-Line,White,513.93
2143,Moncler,Outerwear,W,Spring/Summer,Platform,White,253.3
2144,Totême,Tops,W,Pre-Fall,A-Line,Navy,460.02
2145,Palm Angels,Outerwear,U,Pre-Fall,Minimal,Brown,407.12
2146,Burberry,Shoes,U,Pre-Fall,Maxi,Black,290.17
2147,Bottega Veneta,Dresses,W,Spring/Summer,Slim,Brown,337.38
2148,Chloé,Outerwear,U,Fall/Winter,Cropped,Black,533.38
2149,Diesel,Accessories,M,Fall/Winter,Straight,Green,578.22
2150,Comme des Garçons,Shoes,W,Resort,Slim,Gray,568.74
2151,Kenzo,Dresses,M,Fall/Winter,Boxy,Pink,619.37
2152,JW Anderson,Accessories,W,Spring/Summer,Tailored,Denim Blue,472.32
2153,Fear of God,Dresses,W,Fall/Winter,Cropped,Black,572.44
2154,AMI,Tops,M,Pre-Fall,Slim,Pink,643.48
2155,Tibi,Bags,W,Spring/Summer,Wide-Leg,Green,900.36
2156,Marni,Accessories,U,Pre-Fall,Cropped,Brown,505.11
2157,Ralph Lauren,Outerwear,W,Collab,Wide-Leg,Pink,402.9
2158,The Row,Dresses,W,Fall/Winter,A-Line,Gray,257.51
2159,VETEMENTS,Tops,W,Spring/Summer,Oversized,Navy,226.69
2160,Diesel,Accessories,U,Spring/Summer,Straight,Navy,573.06
2161,JW Anderson,Outerwear,W,Pre-Fall,Slip,Gray,99.42
2162,Diesel,Bags,W,Spring/Summer,Utility,Brown,392.59
2163,Saint Laurent,Tops,U,Spring/Summer,A-Line,Metallic,163.61
2164,Acne Studios,Shoes,W,Spring/Summer,Micro,Gray,666.01
2165,Saint Laurent,Shoes,W,Capsule,Boxy,Black,484.01
2166,UGG,Bags,M,Capsule,Maxi,Pink,545.89
2167,The Row,Outerwear,U,Collab,Sport,White,489.62
2168,VETEMENTS,Bottoms,U,Fall/Winter,Straight,Black,545.1
2169,The Row,Outerwear,U,Spring/Summer,Boxy,Navy,364.13
2170,Balenciaga,Outerwear,W,Collab,Utility,Navy,705.12
2171,JW Anderson,Tops,W,Capsule,Oversized,Gray,87.51
2172,Givenchy,Outerwear,W,Resort,Slip,Black,370.7
2173,AMI,Accessories,M,Capsule,Minimal,White,259.64
2174,Jacquemus,Dresses,U,Resort,Sport,Metallic,652.82
2175,Prada,Tops,W,Spring/Summer,Slim,Beige,945.37
2176,Versace,Bottoms,W,Capsule,Micro,Black,373.3
2177,Tory Burch,Outerwear,U,Spring/Summer,Wide-Leg,Red,81.18
2178,Bottega Veneta,Tops,W,Fall/Winter,Maxi,Pink,435.53
2179,Fendi,Shoes,M,Fall/Winter,Maxi,Gray,513.43
2180,Stone Island,Shoes,W,Spring/Summer,Oversized,Green,724.95
2181,Dries Van Noten,Shoes,U,Capsule,Tailored,Navy,587.32
2182,AMI,Accessories,W,Spring/Summer,Tailored,Metallic,562.21
2183,Ralph Lauren,Accessories,M,Collab,Boxy,Black,553.01
2184,Alexander McQueen,Bags,U,Pre-Fall,A-Line,Metallic,241.39
2185,Bottega Veneta,Bottoms,M,Capsule,Slim,Red,465.99
2186,Kiko Kostadinov,Shoes,U,Pre-Fall,Platform,Black,667.26
2187,Palm Angels,Tops,W,Spring/Summer,Platform,Gray,794.12
2188,Diesel,Bags,M,Capsule,Platform,Metallic,917.82
2189,JW Anderson,Tops,M,Capsule,Slip,Brown,431.0
2190,A.P.C.,Accessories,W,Collab,Sport,Denim Blue,532.13
2191,Marni,Outerwear,M,Fall/Winter,Straight,White,594.91
2192,Miu Miu,Bags,W,Pre-Fall,Utility,Green,744.83
2193,Celine,Dresses,W,Resort,Tailored,Pink,83.01
2194,Off-White,Bags,W,Spring/Summer,Tailored,Pink,403.62
2195,Tibi,Dresses,U,Pre-Fall,Sport,Black,539.69
2196,Moncler,Bags,U,Collab,Wide-Leg,Beige,478.91
2197,Jacquemus,Shoes,W,Capsule,Boxy,Denim Blue,258.68
2198,Kenzo,Shoes,W,Fall/Winter,Oversized,Red,441.81
2199,The Row,Accessories,W,Resort,Sport,Green,343.61
2200,Prada,Outerwear,W,Spring/Summer,Slim,Denim Blue,666.95
2201,Celine,Accessories,W,Spring/Summer,Maxi,Metallic,320.21
2202,Totême,Dresses,U,Collab,Boxy,Beige,433.41
2203,Zimmermann,Shoes,W,Spring/Summer,Oversized,Brown,287.46
2204,Dries Van Noten,Shoes,W,Pre-Fall,Straight,Gray,286.34
2205,Comme des Garçons,Bottoms,W,Fall/Winter,Oversized,Gray,449.42
2206,Comme des Garçons,Dresses,W,Fall/Winter,Cropped,White,193.6
2207,Issey Miyake,Accessories,W,Fall/Winter,Slim,Denim Blue,476.54
2208,Tory Burch,Bottoms,W,Spring/Summer,Oversized,Pink,460.07
2209,Tibi,Accessories,M,Fall/Winter,Boxy,White,693.47
2210,Comme des Garçons,Outerwear,U,Fall/Winter,Straight,Pink,496.89
2211,Comme des Garçons,Dresses,W,Spring/Summer,Boxy,Red,400.76
2212,Ralph Lauren,Shoes,W,Pre-Fall,Micro,Red,562.75
2213,Kenzo,Bottoms,W,Spring/Summer,Boxy,Denim Blue,309.96
2214,Balenciaga,Outerwear,W,Fall/Winter,Micro,Red,557.47
2215,Issey Miyake,Bags,M,Collab,Straight,Gray,166.14
2216,Prada,Shoes,W,Collab,Utility,Gray,463.97
2217,Stone Island,Bottoms,W,Fall/Winter,Sport,Beige,419.54
2218,Zimmermann,Outerwear,U,Fall/Winter,A-Line,Denim Blue,515.45
2219,Alexander McQueen,Bags,U,Capsule,Minimal,Beige,522.39
2220,Chloé,Bags,U,Collab,A-Line,Metallic,303.53
2221,Loewe,Bags,M,Spring/Summer,Platform,Denim Blue,621.61
2222,Gucci,Bags,W,Capsule,Cropped,Black,907.8
2223,Zimmermann,Tops,W,Spring/Summer,A-Line,Pink,606.97
2224,Fendi,Shoes,U,Collab,A-Line,Pink,389.79
2225,Off-White,Bottoms,W,Collab,Micro,Denim Blue,471.56
2226,Comme des Garçons,Bottoms,M,Fall/Winter,Wide-Leg,Green,215.51
2227,Marni,Bottoms,U,Pre-Fall,Micro,Gray,495.2
2228,Versace,Shoes,M,Fall/Winter,Sport,Denim Blue,399.85
2229,Khaite,Accessories,U,Fall/Winter,Micro,Black,613.4
2230,Khaite,Bottoms,W,Capsule,Straight,White,153.01
2231,Saint Laurent,Bottoms,U,Spring/Summer,Slip,Denim Blue,737.96
2232,Fear of God,Shoes,W,Resort,Wide-Leg,Pink,343.45
2233,Alexander McQueen,Shoes,U,Resort,Boxy,Pink,320.04
2234,Jacquemus,Bottoms,W,Fall/Winter,Straight,Pink,349.64
2235,Kenzo,Shoes,U,Collab,Slip,Gray,364.62
2236,Alexander McQueen,Shoes,W,Fall/Winter,Slim,Metallic,485.12
2237,Rick Owens,Shoes,M,Spring/Summer,Utility,Brown,35.0
2238,UGG,Tops,W,Spring/Summer,Sport,Red,387.94
2239,Acne Studios,Shoes,W,Fall/Winter,Sport,Green,559.13
2240,Chloé,Bottoms,W,Spring/Summer,Straight,Brown,518.04
2241,Acne Studios,Bags,W,Pre-Fall,Utility,White,579.08
2242,Tory Burch,Shoes,W,Fall/Winter,Platform,Red,283.21
2243,Tory Burch,Bags,M,Spring/Summer,Oversized,Brown,705.67
2244,Saint Laurent,Bags,W,Spring/Summer,Sport,Brown,220.45
2245,Comme des Garçons,Tops,M,Spring/Summer,Platform,White,350.79
2246,Totême,Outerwear,W,Capsule,Minimal,Navy,403.86
2247,Issey Miyake,Shoes,W,Pre-Fall,Wide-Leg,Red,120.85
2248,Alexander McQueen,Outerwear,M,Capsule,Cropped,Beige,133.98
2249,Versace,Accessories,M,Fall/Winter,Slim,Metallic,454.18
2250,Ralph Lauren,Shoes,U,Fall/Winter,Straight,Denim Blue,158.65
2251,Zimmermann,Bottoms,U,Fall/Winter,Tailored,Black,384.61
2252,Tory Burch,Shoes,M,Pre-Fall,Wide-Leg,Denim Blue,387.63
2253,Balenciaga,Outerwear,W,Fall/Winter,Micro,Beige,352.19
2254,Totême,Shoes,W,Pre-Fall,Maxi,Beige,52.21
2255,Chloé,Accessories,W,Resort,Slip,White,350.06
2256,Jacquemus,Outerwear,W,Spring/Summer,Oversized,Gray,729.24
2257,Saint Laurent,Accessories,M,Fall/Winter,Cropped,Gray,576.47
2258,Ganni,Tops,M,Collab,Micro,Metallic,655.96
2259,Ralph Lauren,Bottoms,M,Resort,Straight,Metallic,675.55
2260,Loewe,Accessories,W,Capsule,Micro,Denim Blue,262.91
2261,Comme des Garçons,Bags,M,Spring/Summer,Oversized,Green,354.85
2262,Issey Miyake,Bottoms,M,Fall/Winter,Wide-Leg,Beige,626.55
2263,Ralph Lauren,Accessories,U,Collab,Cropped,Gray,582.31
2264,AMI,Outerwear,M,Resort,Platform,Black,627.97
2265,Palm Angels,Shoes,U,Resort,A-Line,Black,534.58
2266,Alexander McQueen,Dresses,M,Capsule,Platform,White,35.0
2267,The Row,Accessories,W,Collab,Cropped,Red,581.46
2268,VETEMENTS,Outerwear,W,Pre-Fall,Boxy,Green,549.95
2269,Loewe,Tops,U,Pre-Fall,Sport,Pink,79.01
2270,Diesel,Bottoms,W,Collab,Slim,Brown,282.16
2271,JW Anderson,Outerwear,M,Fall/Winter,Wide-Leg,Brown,814.95
2272,Off-White,Shoes,U,Pre-Fall,Platform,Denim Blue,580.33
2273,Burberry,Bags,M,Pre-Fall,Wide-Leg,Denim Blue,513.91
2274,Loewe,Accessories,W,Spring/Summer,Minimal,Green,397.89
2275,Chloé,Outerwear,W,Spring/Summer,Oversized,Black,178.8
2276,Stone Island,Dresses,M,Spring/Summer,Wide-Leg,Green,308.26
2277,Totême,Accessories,U,Collab,Boxy,Black,454.1
2278,Off-White,Tops,M,Spring/Summer,Utility,Green,386.39
2279,Comme des Garçons,Shoes,W,Fall/Winter,A-Line,Gray,53.22
2280,Versace,Tops,W,Resort,A-Line,Green,183.18
2281,Moncler,Accessories,M,Spring/Summer,Wide-Leg,Pink,416.65
2282,Fendi,Shoes,W,Collab,Slim,Metallic,502.09
2283,Ralph Lauren,Accessories,M,Spring/Summer,Cropped,Red,405.62
